Gene	SRR3189679	SRR3189680	SRR3189681	SRR3189682	SRR3189683	SRR3189684	SRR3189685	SRR3189686	SRR3189687	SRR3189688	SRR3189689	SRR3189690	SRR3189691	SRR3189692	SRR3189693	SRR3189694	SRR3189695	SRR3189696	SRR3189697
ENSMUSG00000000295	9.451659785895261	8.99431925092272	9.87792024798398	12.523188831744013	4.299513136218999	6.188581245849374	10.463898489008354	11.401906491564175	14.005686272652994	11.482538259309264	16.432334030792102	9.247555300771388	13.931839502933062	5.620689659106829	10.362040233802201	10.151369355746567	8.668128999368529	11.568627408436123	16.225391522733506
ENSMUSG00000000296	1.1762659385795498	1.2840026101949895	0.03741034072797474	1.2466776365901018	0.07553235662558486	0.5629690991916265	1.0524860036848256	0.3225244676611672	0.04635835972417437	0.9561408316070896	1.2299725044905385	0.06048005710517845	1.2184497401480756	0.7632964391567221	1.5685228416929002	0.8426410862994466	0.4511272829183594	1.2156263071656863	2.011950418563611
ENSMUSG00000000301	3.5177409000920354	3.41206768955562	3.55614208211465	3.3142984500493142	3.06991358447831	3.2134866474107056	3.295446690162328	3.0685695707921754	3.2284038533591453	3.2022016772132464	3.6452580291944043	3.4408467324046406	4.686461966120533	3.138993143070443	3.5410649174763162	3.812717371797625	3.363928240943943	3.6712076450164473	3.979801832094359
ENSMUSG00000000303	1.398493503504886	2.0540224197953982	1.5754383215064793	1.1642318872450024	3.2637690900921417	2.9333474014261705	1.639177134026969	1.3208910530045874	1.8121429526601216	1.0588468505386366	1.5103196263970617	1.1451199933966816	1.8700019960167849	2.177665942336085	1.6398256207297606	0.6268865752417506	0.9728383246093447	1.247951454731946	1.6490794645595466
ENSMUSG00000000305	1.2953718397807221	0.7564079255981995	1.3201711536549054	1.1576032499441549	0.8356050074339694	2.576596865879833	1.7705415851083692	1.7644554413349238	1.282469768617967	0.8272630526254254	0.033989725803229946	1.699467459849402	1.3971004611990994	0.8940860984578771	0.914252865573963	2.2253194686975357	0.3205088470450369	2.112556062153484	0.9963944065104271
ENSMUSG00000000308	0.49665606410229046	0.33469613751052757	0.48272310071511565	0.4581959305040573	0.8784811542090547	0.9106228434435939	0.35853420296200306	0.847755687235983	0.7720797336716099	0.7085894207785908	0.9666525874443451	1.4743650459986029	2.1264527593421447	0.6186401421459681	0.49221712643839777	1.5396164949833262	0.8500678193457951	0.8280897373460964	0.08376849618676617
ENSMUSG00000000317	1.425759877731985	1.8409938139328679	1.6718454656002955	0.9714982937591794	0.848816834705745	1.025970105436618	0.6210575574575397	0.03367995078795199	0.33491463261312804	1.423209191383698	0.8626506593808558	0.6740058322236699	0.9084318310806703	1.521023242015548	1.307093111819081	1.317624679230236	1.1574539445226537	1.353703273186121	1.158366821635156
ENSMUSG00000000318	3.297240173933799	3.4877654387031605	3.0142778574033473	2.541388735752794	6.298702970540746	6.86382630053895	5.011491878837713	3.3562055995451034	5.175640451546803	2.950423238331258	5.065018946728582	3.591408748020633	6.749523858123401	4.37384687217199	4.28905333738971	4.191490246241184	4.384209324959981	4.769653908502406	5.630326580884209
ENSMUSG00000000320	1.9752668048200803	2.1729139522068914	1.9886115598633218	2.0716928415506155	1.274858510117487	1.7672250928411777	1.4743650459986029	1.7387804249603933	1.6781391880258574	1.8738255750667543	1.6340379017643092	1.5652492047162292	1.0622859122229555	1.417207722656264	1.888809236423093	1.6641490500070548	2.1164557686827417	2.225074458146751	1.5482711274071632
ENSMUSG00000000325	2.790247848365968	3.257418688336106	3.37298777395259	2.9656938194428184	2.9195106252240075	1.2301210887712748	3.0580787811266914	3.3684002844308694	1.3653091004240512	2.8571205164417797	3.0511524368753147	3.089248710074104	2.2368586820604563	3.63467450418732	2.5332674156899215	3.4250087961990223	3.5337975669502333	3.3618936285745256	3.2349319365300264
ENSMUSG00000000326	48.431020365816714	49.3545640177392	53.19681669229506	40.66411240458678	7.616403754327122	27.82008437449499	38.60963228575736	51.43253527346901	57.1423982507754	63.925659939669664	34.9457778619905	75.9659647062265	84.87792100279388	12.353042567003385	32.908411811654084	59.67490401153583	59.07915005179509	42.636332291279516	51.99096654928165
ENSMUSG00000000339	5.582940442323613	5.154211051709208	4.77687657263875	4.831648599793565	6.902453935284258	4.636734476526598	5.778121652984231	4.932045776924084	6.083372985627605	6.157973522959114	4.154697549214743	6.111809562201826	7.264857754742341	7.1643840164127015	5.555503970107164	6.183720916924607	5.692547739473767	5.2664238396993	6.480227901201776
ENSMUSG00000000340	4.6935627246155285	4.144485799618197	4.760167593936508	5.302693077522376	6.0264824045765	6.239102299196348	5.404318829624354	5.321512840433686	5.549306860575539	7.203087511387073	4.860326897125695	5.594802432958647	7.351887025156118	6.121346458008784	5.407957700921415	5.529396163989134	4.998851587271726	5.696907640555429	6.628920561536715
ENSMUSG00000000346	37.760347714403956	47.18350665457968	39.05285424406556	33.176237698667386	34.574038630311826	55.05014804562654	47.460107648181676	38.71340930116605	29.651411416005562	28.266986910659064	44.67112478957722	28.521270328286466	23.199723305727517	40.96389410952854	53.55312533514952	34.242618847808416	37.45267908307913	42.91345171860807	27.44446074317662
ENSMUSG00000000355	12.094257276958091	10.670385511884774	10.884764194769248	14.18231508629599	8.011306565235502	11.012361721044659	11.960914687847477	14.197759981032773	20.25651241550405	15.921981892485976	16.133660820616385	15.007364847661428	19.197161148760113	7.323834159327192	12.841483389642228	13.336714458605272	12.40441429961265	14.717708656354475	17.814345522954802
ENSMUSG00000000359	0.6121536973111906	1.2587012828261603	0.6241910315507794	1.1470432822161738	2.4798291659397598	3.2182633191993832	0.789613583410732	0.37813146365290395	1.9096395705023088	0.9569545873788271	0.4828660766472197	1.0365299938829367	1.6777228319229673	1.688441488461629	1.0977338512631045	0.8006095927396306	0.6402245171817915	0.370053474102063	0.458395191220965
ENSMUSG00000000365	2.917719366252647	2.365185305751258	2.1056294423688056	2.413962150858865	3.1504724667939588	3.3784574784318284	2.6356468518313974	1.6198042930867445	1.076760639587221	2.8738797533276323	1.510866161676712	1.660220651544413	2.545270339765886	1.6194294469473638	0.9682847588840737	2.9148190004023644	1.4832640404595316	1.5602713747631802	0.7021696037144971
ENSMUSG00000000374	3.9757958134698734	4.326218857212872	4.51583271077282	3.7013083494294543	10.232047150911871	5.3140198272357795	4.39197078791516	4.611288350943172	3.6178135326439964	4.6905555550561875	3.730177173530522	4.959419047447194	5.4864369963610775	6.749523858123401	3.939278660393686	4.803703842605575	4.634307186813875	4.469079384790968	4.5116900834582365
ENSMUSG00000000378	7.7374950630169295	9.231681873573546	8.833508112034808	9.505966822152823	7.567963080723408	6.982675254245295	6.60470042404623	7.043175256978119	6.785242784218179	6.24301978900855	9.886581060286733	10.89551569438579	7.339771817312952	8.782364319813889	7.39479489545035	7.920619788477795	8.351567379961097	7.150286222602852	7.096265308057417
ENSMUSG00000000381	0.02856262247307973	0.47394447648463855	0.03741034072797474	0.02197858667796524	0.07553235662558486	0.06415830328198455	0.4466607761896	0.03367995078795199	0.04635835972417437	0.058367917476556674	0.033989725803229946	0.06048005710517845	0.12508106103339464	0.07963392007249298	0.05026406735185754	0.5963580332766576	0.04609207853053203	0.055518277200405995	0.4563074422773583
ENSMUSG00000000384	5.707785488468774	6.5045735502157935	6.93498387457494	5.3794566302831415	8.90551409821211	11.729703769579203	9.821128103427943	6.7094097490344895	5.898648261046284	6.427215310855319	9.041909994335702	8.259571328831518	7.158494546403181	9.047701295948704	9.393823380854819	6.908617771328011	7.740291513882708	8.180455316384231	5.472482871402117
ENSMUSG00000000385	0.2789407040486513	0.30440592920203313	0.30209353697140673	0.2580999452898738	2.279683671554676	0.5452661966176632	0.5943938595415462	0.2932488817270215	0.04635835972417437	0.3756168978422558	0.5742457718504359	0.4051799112410873	0.12508106103339464	1.8147348813861504	0.7101561679329774	0.3780736652293815	0.7130713424742381	0.055518277200405995	0.45611357623932713
ENSMUSG00000000386	2.699007660523978	2.4888342829711907	2.18068094619644	2.5618515394082424	4.363383596279468	4.034862997574422	4.288480596256348	2.191442659946238	3.6928957653619605	2.0843206371151934	1.9807614853928603	3.1968628003253725	4.656744057168109	8.432413923060627	7.1716909970535685	1.5736933293227873	2.6992978838508437	1.9620628299495535	2.813029360900765
ENSMUSG00000000392	2.396908820545927	1.4377472488597411	1.403247435131683	1.2085365203249343	1.5896962285259266	1.1497461904691615	0.6624057892550151	0.7792054127655393	1.961337962700036	0.725879908970415	0.8999031006472318	0.8339445673050191	3.309230293326325	2.0739591368062946	0.9673375241210134	1.1917607217508646	0.942843885698259	0.8216996461630912	2.0613789371124582
ENSMUSG00000000394	0.02856262247307973	0.3997389539148985	0.03741034072797474	0.02197858667796524	0.07553235662558486	0.06415830328198455	0.05491574472671929	0.4897528576996485	0.5462801371771504	0.058367917476556674	0.033989725803229946	0.5201103969032204	0.12508106103339464	0.5090326221385186	0.33392748810840156	0.06219031607641433	0.04609207853053203	0.055518277200405995	0.08376849618676617
ENSMUSG00000000399	18.317193284050582	21.360375689754306	16.43900790823659	15.707525349738576	10.789289941675756	23.001986353578666	25.495203642591157	24.62858751634308	20.810740582835834	17.147969846963548	33.602075097629836	17.934332157580315	16.503105306022086	14.248807983417635	29.25926182894113	24.191122244118706	23.126497930906698	29.4689914224179	26.249280377794282
